cid,text,time,author,channel,votes,photo,heart
UgwrgJ_GTlh2G5c_0Dl4AaABAg,Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike Dislike,12 dagen geleden,Peter Dixon,UCW8h7AH-E_C5vvjbbu0_G1Q,1,https://yt3.ggpht.com/ytc/AKedOLSUkd4Jza7pHJsqYT1eq0xph_s5kgupxDIiKlfRVg=s176-c-k-c0x00ffffff-no-rj,0.0
UgwylX6_1uYl-j_bRxJ4AaABAg,Keep mongering the fear. The powers that shouldn't be keep controlling the sheeple. Big pharmas & their investors keep laughing all the way to the banks.,12 dagen geleden,Kee Kl,UC50-bTgSS87LILGk6JNZOHw,0,https://yt3.ggpht.com/-2zz0HDFVKNZyMHT2A3q3Fsi4rKRoSGegv0UL2oxKTmdjGtNpXviTvWRu2XCUkGcNVuCIzQB=s176-c-k-c0x00ffffff-no-rj,0.0
UgycB6yNLR9neiTVoQ14AaABAg,"Here we go, BBC at it again, stirring up nonsense.
Funding needs to be removed from the BBC, let them start relying on advertising and quality programmes.",12 dagen geleden,P&D Services,UCxYv8QrG_rYb0_1LIT2hbiQ,1,https://yt3.ggpht.com/ytc/AKedOLScklLMaUHrMZ77hu3KfTvwP_1lTWD44rqwew=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwq-EDoEAwzVHH5WwB4AaABAg,"seriously, if all of you (( the British public )) actually have as much of a problem with these troglodytes you would just outright stop doing anything/everything they tell you to and ….. you don't ?!? literally if you've such a abjection to the travesty and disintegration of the British government,, stand the f£$% up for yourself and stop giving in to their manipulation just to keep you subdued eager to do their every command out of the fear that they might close the pub or charge you more for the same food so..  if you've realised how  debased these puppets are and how for a long time it has been evident that its not just the government that's corrupt here its the entire monarchy not just here in the UK but everywhere,, the GOVs come up with a way to scare you so much that you PANIC buy 5x 20 rolls of toilet paper (makes them money fast, they obviously needed it  quick for something for the next phase,, part of that phase tho was by selling the worlds stock of TP would allow them to cut down more trees. then on that land they'll grow something that; 1 is not good for you at all buuuuu theyll have you convinced is healthy and nutritious,, even tho is probably genetically modified seeds to produce larger fruit, which you'd assume would be good but is mutating and destroying your body at a quicker rate and in the quantities you need for nutrition would be more fun to give an exhaust a blowwy than to go through the agony you'll endure because of these quick to grow FAKE FOODS. 2, alot of these wonder plants (soy, palm, etc) require such amounts of treatment that the soil is useless after they are removed which will then lead to them eradicating even more trees....Do ya see what im getting at here ... its when you trace each action back each exchange of stock and shares that you can see exactly how these idiotic creatures are able to manipulate so many with scare tactics,, how if they call Jonty the bloke that has load of shares in something that could improve their chances of securing the ability to go to phase 5 they get Jonty to sell over half which then makes everyone think WE must invest then they have the media telling you misinformation and bcuz you hear it on the News luls you into false security and majority do not even check anything theyve been told they just blindly follow out of fear!!!, all of you the people do realise that if every single one of you stopped giving int0o them and stood up for yourself, your kids future and for your fellow public and for example, every person didn't go to work, didn't send your kids to school, just shut off every avenue they have and backed them into a corner just like they do to the majority everyday.. how are they then going to control you when you now have the control to not just quietly ask them to changer but as a whole demand change not just for a few weeks - a month but a lasting change to the embarrassing  (( yet oh so hilarious )) situation the UK is in..",12 dagen geleden,PiixXxii,UCYf8Gh8GCc9hK4hvJknb1Qg,0,https://yt3.ggpht.com/x3jpGmg7IUntVO_kRupMvMgBYfBLRF2P-nLzlfwCpJln1zQpu2BF-xia8n6njUVddTHjwJbm=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx7DkIkStq4eo-rKLJ4AaABAg,Praise the lord hallelujah hallelujah hallelujah truth God Jesus Christ help All cnourty omicron viras corona viras hiling meracal protect,12 dagen geleden,God's own Country cook Stephen,UCIGjKCnMRNS5TxHJNvGlRUQ,0,https://yt3.ggpht.com/6nj6GkIm-or9ZlvVEF7K2zQj6zBz2s_GWEDtkKv_uAkIB2hzeEO5k0KoVL7ByqrICWJLW5ahWA=s176-c-k-c0x00ffffff-no-rj,0.0
UgwAtcRkcc6cEzzPctB4AaABAg,Boring boring boring. Shut up BBC buggering British children ...since 1960,12 dagen geleden,Greg Kinslow,UCG--jrOmvGpS0y6gaHt6pCw,0,https://yt3.ggpht.com/ytc/AKedOLQJ4a4yg8E0NYtv2RxWo4bgcR0FOqOdkIxkKsYL=s176-c-k-c0x00ffffff-no-rj,0.0
UgzzSibfk0BkIJ6oEB94AaABAg,"That guys face is huge, he’s like they things from Braid",12 dagen geleden,Chris Davies,UCXvRlUOiTX7ZBPnIPwWUkAw,0,https://yt3.ggpht.com/ytc/AKedOLSum9mDggKTEHxg-LWsaK_QXF1XW1UJDz5YhL8dWA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw24WS7xQFh9UdAWy54AaABAg,This is not what I am hearing so what IS THE TRUTH ❓,12 dagen geleden,Toni Olson,UCq5vY3632TM5WnRVX9NqboQ,0,https://yt3.ggpht.com/ytc/AKedOLSdVmgbM9n_cb5L569znnG3UEd4yPYDgeQdoAmFyw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw5nw6Z5Czc9flW39d4AaABAg,These evil criminals need to go to jail.....along with the media who push their evil agenda. The controlavirus plandemic continues.,12 dagen geleden,Stuck in the Pattaya bubble,UCNKIsfVsHLB7JoOmOcGNf5Q,0,https://yt3.ggpht.com/ytc/AKedOLRjOuD0WfvtV6x76Q8J5_tS8OZ3zJou9k15LA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwmqq-qAkfL965BGKJ4AaABAg,"Coronavirus is no global risk. The real global risks are main stream media outlets such as BBC, CNN and also CCP bootlicker WHO.",12 dagen geleden,Leftists are EVIL,UC9ss1OhlziNjPs157yval4g,0,https://yt3.ggpht.com/ytc/AKedOLTL_vwzc5bc05xYwquau06pa1_XUH7l2w929TfEeYujLU5x0zdVIecet2b2Vig_=s176-c-k-c0x00ffffff-no-rj,0.0
UgxCSX4XF0lxMXRFWWh4AaABAg,"No it isn't, get a grip and stop scaremongering.",12 dagen geleden,Thunder Warrior,UCpxTn-LsRJ3SKUP0x-ePYCw,0,https://yt3.ggpht.com/qGrk_eaacuqG1MQA6QCYnIdmH8Yi0DNIQOOtdz5X3dgrjzX_EycDkeZLuiKt5VtKGVaOe0mrJU0=s176-c-k-c0x00ffffff-no-rj,0.0
UgzbzsD9mMXNIu3EL0R4AaABAg,The next virus is when we all run around eating each orther,12 dagen geleden,lone wolf,UCLTstYKF1RQI3Dw3RK7yTQg,1,https://yt3.ggpht.com/ytc/AKedOLTyTozc-uFJFlpNMuqZctLl78ICTLoryQgmO3BU=s176-c-k-c0x00ffffff-no-rj,0.0
UgzW5lbmRwniQglY2aB4AaABAg,The only 'surge' I'm worried about is the current surge of BS coming from the media.,12 dagen geleden,Core-Nix,UCbNAJRBARXJrL8LvEIL4zog,0,https://yt3.ggpht.com/yVFa9PzNYLkxJfBNIIDx9zkXNunUq9KPNMjtKB_l9QHUD-pt1m4V6MXUKmCd4ZvNBzNB-cVE9Zg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzhJGE3A3scg0hpEnh4AaABAg,"In the day of Reckoning, the BBC will be first in line for the gallows.  Disgraceful reporting #defundthebbc",12 dagen geleden,Helenah51,UCyXDC3YX-fbM6Jsz5aC79fQ,0,https://yt3.ggpht.com/ytc/AKedOLSz72g33lY29L4QQGImtpKUqf_IWTsqk0Ce=s176-c-k-c0x00ffffff-no-rj,0.0
Ugzw2ngJpuLbFdX0bLV4AaABAg,You don't need to wear masks but what you must do and it's a must you must wear a sausage under your nose instead. Far more protection than a mask  Also for those mask wearing haters out there. Give it a try .,12 dagen geleden,D B,UCSRWM6B9bL1e3ktUhmMLZsg,0,https://yt3.ggpht.com/ytc/AKedOLQcwazKFw7XUfuGd66FrQ5B_iIQujh0fvoB6vQAng=s176-c-k-c0x00ffffff-no-rj,0.0
UgxIv973nVqIC8-FPsJ4AaABAg,"Again, prepare for worsts and the only solution is to repent and live a righteous and holy life. We are now in the 4th seal( Revelation 6:7-8) and over a 4th of people all over the world will die.",12 dagen geleden,Modesto Canlapan,UC0M6uBNOCXGWWzgv5puqRvA,0,https://yt3.ggpht.com/ytc/AKedOLRHgQM2eMo0bSsWU6QsA8lqxA3ZLQo805XT4A=s176-c-k-c0x00ffffff-no-rj,0.0
UgzlW44xGNZK2_iKx0V4AaABAg,More like the latest BS propaganda variant! As 1 of the top health ministers from South Africa recently stated the claimed new variant was insignificant & extremely mild!🤔,12 dagen geleden,SNSD KBOPPER,UC_izwJO5IPu1CARO27SmLQQ,1,https://yt3.ggpht.com/ytc/AKedOLSsn3Q_IUBPb5ZI8sITOqLGUPI0M3qQ_PutCXOX=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwv8FR2fSKW8ACDhup4AaABAg,Fake news & hysterical scaremongering yet again from the national broadcaster. You lot need shutting down once and for all & locking up . You are an utter disgrace,12 dagen geleden,Stuart Vale,UCmfbfCiet7H-YxumTYHXoPw,0,https://yt3.ggpht.com/ytc/AKedOLQQE0BR5CdUz0bgQV3RE7Nt6FQ25Fuzr6MwRA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzF4TzwibFpWaBPvM54AaABAg,FUCK THE BBC,12 dagen geleden,Fish Bear,UCjktKQ5_QajToSEe5EuiJfQ,0,https://yt3.ggpht.com/ytc/AKedOLSh1T3kkVNxc5acElrVPKeAvgoyOW_U_9MIm2PTnbqR0NJJnk0yrS6QZi6-aPOd=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx2RcYGWyWn9lEnbXh4AaABAg,"If any news headline contains the words ""likely"", ""could"" or ""may"" - ignore it.",12 dagen geleden,Graeme Coomber,UCNi_34BNi1wW89Xeobzz5sQ,7,https://yt3.ggpht.com/ytc/AKedOLTnrVEH-sHVolJ7wUVM-HwQ7YV3Q0XtStOxzXpm9A=s176-c-k-c0x00ffffff-no-rj,0.0
UgyOb444wu-otWrcsjB4AaABAg,"Funny Australia had quarantine and vaccine passports yet the cases are raising and they are locking and sending people to camps 
i can Only take from that nothing works and they have learned Nothing 
and also find it funny that Now all these news media and Leaders are banning travel and blaming South Africa  when it is clearly  in other countries  
seems rather Racist but that should not be surprising seems those that cry it the most tend to be the most racist hey media",12 dagen geleden,Sandra Bollock,UCspitJo_pzS07ld2watX_rQ,0,https://yt3.ggpht.com/ytc/AKedOLSa__osWJ9wPYFN4_3SwARN2uAxmrWS0irWRA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyg-tmwArg3iZRgg-p4AaABAg,"I don't believe a word the BBC says. They are part of the programme. I stopped believing the NHS, doctors and government about a year ago. I will never trust them again.",12 dagen geleden,Badger O’Stripey-One,UC6i3wyx1xp5jZK-QxOYZ_Eg,0,https://yt3.ggpht.com/ytc/AKedOLQpcPAOLocDuNc__aBfgATloHzWiBRc_NmCxUc1=s176-c-k-c0x00ffffff-no-rj,0.0
Ugy-848Sk4VjxX29crh4AaABAg,Dislike.,12 dagen geleden,robdee81,UC8XvS9jVE_DCAXL_IprIGMw,0,https://yt3.ggpht.com/ytc/AKedOLTV77EqK0Ij_zhwIwrUSjsClyAQ5F3Gxmjn13P9=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyfeq0bI8nT6sV-z754AaABAg,The doctors who discovered it in UK is saying were worrying about nothing it's more a mild strain with different symptoms than traditional covid symptoms! It's just come over the news on sky also said its probably been here longer than just now we're to concentrated on delta she said and the new variant doesn't make you loose your taste or sense of smell she is stating its a mild variant but we will soon find out innthe next month what really happens with it! There's quite a few here in Scotland with it now!,12 dagen geleden (bewerkt),Charlie,UC0J0OZC8bnJvQdFVQd2klmg,0,https://yt3.ggpht.com/ytc/AKedOLQA6wQpFvX30PQgu69mHcfK7R-Ybc_qsjuHDgXbLw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugynz7Nlh5uE3A1IPJF4AaABAg,You are fake news.,12 dagen geleden,djtonylee,UCuaa2BimdD0vFOpgPmiMCGg,0,https://yt3.ggpht.com/ytc/AKedOLTvRh0FVT3wjkPg4mf5rjAM-ArH-6iv4PWZs207=s176-c-k-c0x00ffffff-no-rj,0.0
UgzpazTjzSP24RhefM94AaABAg,Omicron = Moronic,12 dagen geleden,Stef,UCKPBUo4VZY4WsNFNr0ZO6Jw,0,https://yt3.ggpht.com/ytc/AKedOLT6E03BMkdP9fBRD30Y5WOEyfoUytSFVHk0ebqA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugzhgow4qEfrZ21RkXt4AaABAg,Mike Yeadon,12 dagen geleden,6502-Coder,UC169x0YiVk8i5c4d7wfqchQ,0,https://yt3.ggpht.com/ytc/AKedOLRqAtebCsGyIU_pDuO9tDD-90_nw6dwAOFAQ-oE=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw8fkEUIR29lH1Mump4AaABAg,Mike Yeadon,12 dagen geleden,6502-Coder,UC169x0YiVk8i5c4d7wfqchQ,0,https://yt3.ggpht.com/ytc/AKedOLRqAtebCsGyIU_pDuO9tDD-90_nw6dwAOFAQ-oE=s176-c-k-c0x00ffffff-no-rj,0.0
UgzT9oMcRbNt8SmSu0p4AaABAg,Trumpcine is useless like Trump,12 dagen geleden,Floda Reltih,UClDeQP6SybAkhrjmupaFR9A,0,https://yt3.ggpht.com/ytc/AKedOLRmKYKD6bzZG8YTKWyl9UQuvzBolL0sJlT3wA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzdmRRvzWW1Ssaxl_54AaABAg,Mike Yeadon,12 dagen geleden,6502-Coder,UC169x0YiVk8i5c4d7wfqchQ,0,https://yt3.ggpht.com/ytc/AKedOLRqAtebCsGyIU_pDuO9tDD-90_nw6dwAOFAQ-oE=s176-c-k-c0x00ffffff-no-rj,0.0
UgyO42pua2uIKmp8McV4AaABAg,"Yet more bullshit from the mainstream media, it’s just embarrassing now !",12 dagen geleden,Nick Griffin,UCohvLRgJT1WzXpIL-Rm-4qw,0,https://yt3.ggpht.com/ytc/AKedOLTkeLNqyf8TWY4tyY8DLiDGRLavlJnEGc0MpQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw3yv_NzrzzqFafD9t4AaABAg,Absolute bollocks again from the Pedophile loving BBC.,12 dagen geleden,Peter Warner,UCfCf1-NHqUn-TGdVN0UGN6Q,0,https://yt3.ggpht.com/ytc/AKedOLSsPgoBCqzIqyhG-xb64hrlCOxaXNlvUAevMhL-aVdMMUFgcVw3c7MhoxU-gPSQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwWM1eQVaWu5vJF9dR4AaABAg,"How can we forget Ian McEwan saying ""if 1.5m old people were freshly in their graves in two years we can reverse Brexit"" in 2017 plus the fact his son is a VIROLOGIST?",12 dagen geleden,wotdoesthisbuttondo,UCS86mbBnqBzs4qdMujHZRrQ,2,https://yt3.ggpht.com/ytc/AKedOLR5wXtIx1s2u7ND2MgL54FwQF-qCppj1KWCGPPH=s176-c-k-c0x00ffffff-no-rj,0.0
UgxW0Bs_YdWjZmy6y3V4AaABAg,👎👎👎👎👎👎👎,12 dagen geleden,Betterdeadthanred,UCum1CkLcSDxHeaYi8teerCQ,0,https://yt3.ggpht.com/ytc/AKedOLRc4F9FowFnDUqEZcnNT5-Ph5sLLiPb77DJF-r9=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz-nVCnOjp1S9hoKeh4AaABAg,More BS from the BBC!,12 dagen geleden,Alan 59,UCcSm8akxW0LQRhsAq17YMMQ,0,https://yt3.ggpht.com/ytc/AKedOLRmfYkunx9Y4lHyinFsMKX8zBpgMk5v0xkZ0btU-A=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw8tLRw9wNW0Aj92Ch4AaABAg,The British Brainwashing Corporation propaganda machine is in full effect again 🙄,12 dagen geleden,Reverend Jim Spanner,UCqEGEwSrPe1xow5HF-L-0_A,0,https://yt3.ggpht.com/ytc/AKedOLT-vK10moZIvg0QBSbakpu2sSe7GUTQ15YuDILi=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg,"Symptoms have been very mild in all the South African patients that have contracted it. None have died either. Historically virus variants decrease in severity so they do not kill the host as they want to replicate themselves & continue infecting people. Hopefully this variant will become the dominant one that in future will just be like catching a cold. ETA: Please read the whole thread before commenting negatively on my posts. I NEVER CLAIMED IT WAS MY EXPLANATION OF THE NEW VARIANT ONLY WHAT HAD BEEN SAID BY THE SOUTH AFRICAN DOCTORS ACTUALLY DEALING WITH THE VIRUS ON THE FRONT LINES. Interestingly, several doctors here in the UK have also said the same. Of course no one really know for sure at the moment, including me & even the 'experts' commenting on here, but we can only hope they are correct when they say it is a milder version of Covid.",12 dagen geleden (bewerkt),Poultrymad,UCqJ8odfCxeflhko9_26n9TQ,185,https://yt3.ggpht.com/ytc/AKedOLSHkg0PX3iNKJS9_63ViPmI1I18kU07pOFCr_2e=s176-c-k-c0x00ffffff-no-rj,0.0
UgwB2cyQ_jMpCb8e_rl4AaABAg,MSM PROPAGANDA!,12 dagen geleden,Fish Bear,UCjktKQ5_QajToSEe5EuiJfQ,0,https://yt3.ggpht.com/ytc/AKedOLSh1T3kkVNxc5acElrVPKeAvgoyOW_U_9MIm2PTnbqR0NJJnk0yrS6QZi6-aPOd=s176-c-k-c0x00ffffff-no-rj,0.0
Ugzl94hsa81smwM00e14AaABAg,If you people actually believe this shit I feel sorry for you and whoever’s been vaccinated I also feel sorry for you but you’re thick as shit and it’s natural selection really so see you on the other side I’ll take my chances,12 dagen geleden,ExZ,UCJP3-M1qhwS4WSdUkx_LiHw,0,https://yt3.ggpht.com/ytc/AKedOLRP7HFyurHBe8Ot7oG5Mpo9Om_y1pki2nGG9Cvckw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwCmCH1wDFb3tG7NJl4AaABAg,Thr public is waking up to this lie and many are regretting getting vaccined. They even went as far as removing the dislike button ? I guess the sheeple 🐑 are not allowed to even dislike something without their permission.,12 dagen geleden,Faay,UCtnUhgMg76K5L_TIqRD26zQ,0,https://yt3.ggpht.com/ytc/AKedOLSGGSd9B-ByDzMgturiOFkSsC82pgye5j7980joYQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyBhleThS6U79FG3Td4AaABAg,"BBC is loving it ,more variants for their expert guests to slabber over ,Keeping things balanced with their rigged scales.",12 dagen geleden,macanders1888,UCzWsdoNz2FQGg39MsCzcETg,2,https://yt3.ggpht.com/ytc/AKedOLSzP75KgH7D9XRUf2aL5LEt1W5EvHVfMnvu3p_O0g=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw9ULh0JMrTXzc5wAJ4AaABAg,return youtube dislike,12 dagen geleden,Max Griffin,UChOc78TXRFATVVP2gjloGWg,0,https://yt3.ggpht.com/ytc/AKedOLTkW-xXcAHtsZLBRV9ds4_7s-gLkgzDfgYKrCRj=s176-c-k-c0x00ffffff-no-rj,0.0
UgyjDKfZBoClrItNq7R4AaABAg,Pharmaceutical companies are loving it. How many heads in government have links or shares in these companies??,12 dagen geleden,Alan the alien,UCdNvd3KbVL1VZLV0AP8P0OA,18,https://yt3.ggpht.com/VAXN3ByGknnJ807uQ6QNlXVpsN8OYHxToixLfRyZrPGC7IKend3ulj2hdNjZK1vn_o1QrUCWBA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyy_iTDcqZLEv7TN5V4AaABAg,(Dislike button),12 dagen geleden,Michael Hillyard,UCxLg0U7eO-RrQBKipv8jxzQ,0,https://yt3.ggpht.com/ytc/AKedOLT81xjvZxhV-ULVYGEbsyPGN4_OaMMJuodHpQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwN8jvo26gqoCtccp94AaABAg,"Funny that cos the doc who found says otherwise as do our own experts here, granted they cannot be sure without firther research and evidence but come on beeb! Stop acting like every expert has doomed this variant. And for god's sake! Don't use WHO as a reasonable source! They couldn't organise a p### up in a brewery let alone deal with the very thing their whole organisation is designed to deal with!",12 dagen geleden,Libertas Democratiam,UCSHG5-KXYdMH-UMKT-LfTjQ,0,https://yt3.ggpht.com/ytc/AKedOLTAroQAZggeXiBhLxGmdSeK4fmRMvbiK2Mxfg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxVRcgn7Y4uc-ZeRex4AaABAg,Fuck the government fuck the vaccine,12 dagen geleden,ExZ,UCJP3-M1qhwS4WSdUkx_LiHw,0,https://yt3.ggpht.com/ytc/AKedOLRP7HFyurHBe8Ot7oG5Mpo9Om_y1pki2nGG9Cvckw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugy0UAdEKdRLTmw1WoN4AaABAg,You guys and your covid CRAP make me want to puke. Lie lie lie.,12 dagen geleden,Ted Faber,UCx5f_JujpgaLBVAAGQY55Lw,0,https://yt3.ggpht.com/ytc/AKedOLRujBi582izeyr13MGtBNfzfOXlNZtvGII8wg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzT9oMcRbNt8SmSu0p4AaABAg.9VLwZAoOYzn9VLwwmpAZ2r,I wish Trump was running my country. I would be able to die happy.,12 dagen geleden,Badger O’Stripey-One,UC6i3wyx1xp5jZK-QxOYZ_Eg,0,https://yt3.ggpht.com/ytc/AKedOLQpcPAOLocDuNc__aBfgATloHzWiBRc_NmCxUc1=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg.9VLvfEcPQRf9VM-lXlgnlg,"They don’t know yet , we have to wait",12 dagen geleden,Yvonne,UCxYpZaBKgGkOxg-z_2VIOkg,12,https://yt3.ggpht.com/ytc/AKedOLQDyp-MSjzWu0GsDtHNKB5l7UCOhfdADigHazZ7KQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg.9VLvfEcPQRf9VMDDSjfgxt,"By one doctor, for young healthy adults that have been fully vaccinated. The group of people who are most resistant to covid. if you spent the time to look at covid deaths in SA, you will see their deaths per day has increased by 10 fold. So no matter the nature of omicron it is far from harmless.",12 dagen geleden,Nick L,UCtXkmDrNEVoFkOCyx_4EV_g,12,https://yt3.ggpht.com/ytc/AKedOLTJNiyAzeDlBpuYDFgoq0nmMgNgfPb0UT1HJQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg.9VLvfEcPQRf9VMEQfgstvT," @Yvonne  My whole family has already blown up from this new variant, please help meeee!",12 dagen geleden,DeOranjed,UCPIqJAA2zoUOalCJ03AwVyA,4,https://yt3.ggpht.com/ytc/AKedOLS2Lp1DG2n52j8pHBJpWSNzOmxDfle-K31c6A=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg.9VLvfEcPQRf9VMFsG2fPXH, @DeOranjed  lol.. good luck !!.. we just need to take a deep breath !!!! Musa 😹,12 dagen geleden,Yvonne,UCxYpZaBKgGkOxg-z_2VIOkg,1,https://yt3.ggpht.com/ytc/AKedOLQDyp-MSjzWu0GsDtHNKB5l7UCOhfdADigHazZ7KQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg.9VLvfEcPQRf9VMGYDob0hq,There has not been time for them to die. Or recover.,12 dagen geleden,Stefan Travis,UC2vXgR2Yprh4o-FHbjsGj3g,1,https://yt3.ggpht.com/ytc/AKedOLRV6dkBXxt2UVvEzstB0w1meWLIEID8FpFeDZ2afw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg.9VLvfEcPQRf9VMJOyJkKqd,"Don’t assume any death is from the new variant that is mild, assume that they caught the delta variant . That would be a much more accurate assumption .",12 dagen geleden,Desie Bawden,UCIs-ohPf6x-mLUGCDL8ZiaQ,3,https://yt3.ggpht.com/ytc/AKedOLRB4Wch81JddivQ2Xp22mED_eubpNYJ6uLidA=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg.9VLvfEcPQRf9VMWjRZwYQZ, @Desie Bawden  maybe dont assume anything...,12 dagen geleden,ASTAR,UC6_9yJeQESivaconlVPoQ6w,11,https://yt3.ggpht.com/ytc/AKedOLROiNWLnET4uAlr0Wfi-QRi7yoSWgUFxsXU_vKWBw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg.9VLvfEcPQRf9VMXcURlOG1, @Nick L   southafrica deaths are up x10 ????  your spreading garbage mate,12 dagen geleden,Brian Tulloch,UCA08tTjBhpXZtpRQe_FOUJA,14,https://yt3.ggpht.com/ytc/AKedOLSgvwhhEz9oGZFp9OomaGzze8j9LX_KH_OTww=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg.9VLvfEcPQRf9VMbPxx6nsj,We re all going to die.!!!! But then you already knew that 😂😂😂😂😂😂,12 dagen geleden,Pierre Bouassi,UCnv7Mw3sAPWOCWniwuglELg,2,https://yt3.ggpht.com/ytc/AKedOLQlwiD56qoBj-iOg8lZWvH26F5xmy5hvzwJUvSod2Fj7rWw4kYhpRfIvXbuN7Kg=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg.9VLvfEcPQRf9VMfdtOy94e," @Yvonne  yes we do know,of 49 patients vaccinated and unvaccinated all if them had mild symptoms and none of them needed hospitalization...we do our homework before we fearmonger...",12 dagen geleden,Mogamad Greyson,UCnsnHYMeW1BdqrsySL9fpqQ,11,https://yt3.ggpht.com/ytc/AKedOLRPu90vNIVaeQeYrr7uUOgqEdnguCwCiVZpihjQ6A=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg.9VLvfEcPQRf9VMfnNXOjok," @Nick L  that is absolute lies,we haven't had one death from omicron,and not one of the patients needed hospitalization, even the unvaccinated,,,it is milder then the Delta...",12 dagen geleden,Mogamad Greyson,UCnsnHYMeW1BdqrsySL9fpqQ,8,https://yt3.ggpht.com/ytc/AKedOLRPu90vNIVaeQeYrr7uUOgqEdnguCwCiVZpihjQ6A=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg.9VLvfEcPQRf9VMft-ifm-Y, @DeOranjed  why is it a bomb that blew you up?the symptoms areilder then Delta.. they will all survive this...,12 dagen geleden,Mogamad Greyson,UCnsnHYMeW1BdqrsySL9fpqQ,3,https://yt3.ggpht.com/ytc/AKedOLRPu90vNIVaeQeYrr7uUOgqEdnguCwCiVZpihjQ6A=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg.9VLvfEcPQRf9VMg4BoSW6G," @Desie Bawden  there is not one death reported from Omicron,it is milder then Delta, this is all fearmongering",12 dagen geleden,Mogamad Greyson,UCnsnHYMeW1BdqrsySL9fpqQ,7,https://yt3.ggpht.com/ytc/AKedOLRPu90vNIVaeQeYrr7uUOgqEdnguCwCiVZpihjQ6A=s176-c-k-c0x00ffffff-no-rj,0.0
UgwT6priDeH6eXEsyc54AaABAg.9VLvfEcPQRf9VMg98sJA3s," @Brian Tulloch  exactly,thank you,,she talking out of the side of her neck..",12 dagen geleden,Mogamad Greyson,UCnsnHYMeW1BdqrsySL9fpqQ,4,https://yt3.ggpht.com/ytc/AKedOLRPu90vNIVaeQeYrr7uUOgqEdnguCwCiVZpihjQ6A=s176-c-k-c0x00ffffff-no-rj,0.0
